timestamp,open,high,low,close,price_change
2023-08-13 00:00:00+00:00,1025440.0,1033200.0,1023820.0,1024640.0,800.0
2023-08-12 00:00:00+00:00,1030280.0,1030280.0,1024460.0,1023820.0,6460.0
2023-08-11 00:00:00+00:00,1028000.0,1033780.0,1023820.0,1034960.0,6960.0
2023-08-10 00:00:00+00:00,1031000.0,1036660.0,1030520.0,1033440.0,2440.0
2023-08-09 00:00:00+00:00,1039000.0,1045000.0,1030940.0,1038000.0,1000.0
2023-08-08 00:00:00+00:00,1011880.0,1040000.0,1011880.0,1011880.0,0.0
2023-08-07 00:00:00+00:00,1007500.0,1012360.0,1005000.0,999020.0,8480.0
2023-08-06 00:00:00+00:00,1005080.0,1007780.0,999000.0,1007820.0,2740.0
2023-08-05 00:00:00+00:00,1009700.0,1009700.0,998100.0,1001520.0,8180.0
2023-08-04 00:00:00+00:00,1012920.0,1012940.0,999420.0,1012920.0,0.0
2023-08-03 00:00:00+00:00,1007480.0,1012920.0,998360.0,999820.0,7660.0
2023-08-02 00:00:00+00:00,1012340.0,1024720.0,999820.0,1012340.0,0.0
2023-08-01 00:00:00+00:00,998220.0,1012340.0,983220.0,1002980.0,4760.0
2023-07-31 00:00:00+00:00,1006760.0,1009600.0,1001920.0,1001920.0,4840.0
2023-07-30 00:00:00+00:00,999980.0,1005700.0,998200.0,1003500.0,3520.0
2023-07-29 00:00:00+00:00,1005460.0,1006200.0,999980.0,999980.0,5480.0
2023-07-28 00:00:00+00:00,1010880.0,1010880.0,999980.0,1005000.0,5880.0
2023-07-27 00:00:00+00:00,1010040.0,1030000.0,1000280.0,1006040.0,4000.0
2023-07-26 00:00:00+00:00,1011900.0,1011900.0,998220.0,1009540.0,2360.0
2023-07-25 00:00:00+00:00,1014780.0,1014900.0,1001020.0,1000000.0,14780.0
2023-07-24 00:00:00+00:00,1027920.0,1027920.0,1000000.0,1030000.0,2080.0
2023-07-23 00:00:00+00:00,1029880.0,1030000.0,1020720.0,1016700.0,13180.0
2023-07-22 00:00:00+00:00,1035440.0,1035460.0,1016100.0,1031260.0,4180.0
2023-07-21 00:00:00+00:00,1019000.0,1031260.0,1016080.0,1021600.0,2600.0
2023-07-20 00:00:00+00:00,1019960.0,1034020.0,1019760.0,1019960.0,0.0
2023-07-19 00:00:00+00:00,1027620.0,1034060.0,1019960.0,1019980.0,7640.0
2023-07-18 00:00:00+00:00,1042620.0,1042620.0,1019960.0,1033580.0,9040.0
2023-07-17 00:00:00+00:00,1045020.0,1048000.0,1033580.0,1045000.0,20.0
2023-07-16 00:00:00+00:00,1046000.0,1048000.0,1043320.0,1046000.0,0.0
2023-07-15 00:00:00+00:00,1051140.0,1060280.0,1046000.0,1049060.0,2080.0
2023-07-14 00:00:00+00:00,1073220.0,1087400.0,1045820.0,1071960.0,1260.0
2023-07-13 00:00:00+00:00,1068720.0,1080000.0,1032440.0,1059060.0,9660.0
2023-07-12 00:00:00+00:00,1060240.0,1070000.0,1059060.0,1067220.0,6980.0
2023-07-11 00:00:00+00:00,1069980.0,1069980.0,1060240.0,1061360.0,8620.0
2023-07-10 00:00:00+00:00,1060240.0,1076440.0,1059340.0,1064580.0,4340.0
2023-07-09 00:00:00+00:00,1060240.0,1064580.0,1060240.0,1060240.0,0.0
2023-07-08 00:00:00+00:00,1064040.0,1064040.0,1060240.0,1068880.0,4840.0
2023-07-07 00:00:00+00:00,1053400.0,1068980.0,1051180.0,1065980.0,12580.0
2023-07-06 00:00:00+00:00,1065000.0,1101320.0,1054900.0,1060000.0,5000.0
2023-07-05 00:00:00+00:00,1071340.0,1071340.0,1055700.0,1071320.0,20.0
2023-07-04 00:00:00+00:00,1090480.0,1092620.0,1071320.0,1090480.0,0.0
2023-07-03 00:00:00+00:00,1078660.0,1090760.0,1071220.0,1078440.0,220.0
2023-07-02 00:00:00+00:00,1069480.0,1082060.0,1064460.0,1066340.0,3140.0
2023-07-01 00:00:00+00:00,1078100.0,1079360.0,1057000.0,1077920.0,180.0
2023-06-30 00:00:00+00:00,1077180.0,1095000.0,1048000.0,1077180.0,0.0
2023-06-29 00:00:00+00:00,1074600.0,1096200.0,1073580.0,1074620.0,20.0
2023-06-28 00:00:00+00:00,1069780.0,1080420.0,1060020.0,1069780.0,0.0
2023-06-27 00:00:00+00:00,1061580.0,1084400.0,1057640.0,1057640.0,3940.0
2023-06-26 00:00:00+00:00,1067260.0,1073060.0,1054120.0,1067260.0,0.0
2023-06-25 00:00:00+00:00,1060720.0,1078740.0,1060160.0,1070000.0,9280.0
2023-06-24 00:00:00+00:00,1075000.0,1083400.0,1055220.0,1073000.0,2000.0
2023-06-23 00:00:00+00:00,1043260.0,1086620.0,1042740.0,1043260.0,0.0
2023-06-22 00:00:00+00:00,1032140.0,1050000.0,1032120.0,1032120.0,20.0
2023-06-21 00:00:00+00:00,970000.0,1040480.0,968760.0,968000.0,2000.0
2023-06-20 00:00:00+00:00,925900.0,968000.0,925900.0,929840.0,3940.0
2023-06-19 00:00:00+00:00,907860.0,929880.0,886440.0,911840.0,3980.0
2023-06-18 00:00:00+00:00,917320.0,917320.0,906740.0,916640.0,680.0
2023-06-17 00:00:00+00:00,900820.0,916640.0,900820.0,911080.0,10260.0
2023-06-16 00:00:00+00:00,882660.0,915880.0,882660.0,885320.0,2660.0
2023-06-15 00:00:00+00:00,880380.0,885320.0,865060.0,875500.0,4880.0
2023-06-14 00:00:00+00:00,897260.0,902400.0,875000.0,897260.0,0.0
2023-06-13 00:00:00+00:00,899780.0,911060.0,897020.0,897800.0,1980.0
2023-06-12 00:00:00+00:00,892660.0,899540.0,892660.0,916060.0,23400.0
2023-06-11 00:00:00+00:00,916060.0,916060.0,916060.0,900660.0,15400.0
2023-06-10 00:00:00+00:00,915160.0,915160.0,892000.0,912140.0,3020.0
2023-06-09 00:00:00+00:00,917280.0,920620.0,912140.0,917300.0,20.0
2023-06-08 00:00:00+00:00,919720.0,926980.0,910900.0,910000.0,9720.0
2023-06-07 00:00:00+00:00,933300.0,942920.0,910000.0,930840.0,2460.0
2023-06-06 00:00:00+00:00,904580.0,943220.0,888000.0,904720.0,140.0
2023-06-05 00:00:00+00:00,937420.0,940620.0,890000.0,947140.0,9720.0
2023-06-04 00:00:00+00:00,935300.0,947140.0,935300.0,932340.0,2960.0
2023-06-03 00:00:00+00:00,946200.0,946200.0,932340.0,946360.0,160.0
2023-06-02 00:00:00+00:00,928000.0,946360.0,924660.0,928000.0,0.0
2023-06-01 00:00:00+00:00,944700.0,952260.0,928000.0,937160.0,7540.0
2023-05-31 00:00:00+00:00,961880.0,961880.0,927980.0,955000.0,6880.0
2023-05-30 00:00:00+00:00,960400.0,975040.0,955000.0,960200.0,200.0
2023-05-29 00:00:00+00:00,968240.0,973140.0,960000.0,953860.0,14380.0
2023-05-28 00:00:00+00:00,928000.0,974580.0,928000.0,925360.0,2640.0
2023-05-27 00:00:00+00:00,929320.0,930480.0,921000.0,928840.0,480.0
2023-05-26 00:00:00+00:00,914920.0,928840.0,911360.0,911520.0,3400.0
2023-05-25 00:00:00+00:00,913840.0,918920.0,901480.0,907500.0,6340.0
2023-05-24 00:00:00+00:00,931620.0,931620.0,907500.0,935520.0,3900.0
2023-05-23 00:00:00+00:00,930000.0,940000.0,930000.0,912680.0,17320.0
2023-05-22 00:00:00+00:00,912000.0,913280.0,912000.0,915000.0,3000.0
2023-05-21 00:00:00+00:00,925000.0,925340.0,915000.0,913820.0,11180.0
2023-05-20 00:00:00+00:00,923340.0,923340.0,913820.0,924820.0,1480.0
2023-05-19 00:00:00+00:00,925000.0,926820.0,924820.0,910000.0,15000.0
2023-05-18 00:00:00+00:00,926840.0,931900.0,910000.0,925000.0,1840.0
2023-05-17 00:00:00+00:00,922220.0,925100.0,910000.0,915240.0,6980.0
2023-05-16 00:00:00+00:00,910000.0,917060.0,910000.0,925000.0,15000.0
2023-05-15 00:00:00+00:00,903000.0,925000.0,899080.0,904220.0,1220.0
2023-05-14 00:00:00+00:00,902460.0,916420.0,902460.0,901940.0,520.0
2023-05-13 00:00:00+00:00,905900.0,905900.0,901940.0,891100.0,14800.0
2023-05-12 00:00:00+00:00,902000.0,902000.0,880000.0,912160.0,10160.0
2023-05-11 00:00:00+00:00,925200.0,933600.0,906680.0,926720.0,1520.0
2023-05-10 00:00:00+00:00,934320.0,951040.0,919740.0,931020.0,3300.0
2023-05-09 00:00:00+00:00,936000.0,944340.0,930000.0,941660.0,5660.0
2023-05-08 00:00:00+00:00,965000.0,970660.0,930000.0,965000.0,0.0
2023-05-07 00:00:00+00:00,975920.0,983540.0,965000.0,959620.0,16300.0
2023-05-06 00:00:00+00:00,998000.0,1000040.0,959620.0,987680.0,10320.0
2023-05-05 00:00:00+00:00,979660.0,996880.0,971160.0,973160.0,6500.0
2023-05-04 00:00:00+00:00,979400.0,979400.0,973160.0,983680.0,4280.0
2023-05-03 00:00:00+00:00,968000.0,985000.0,958000.0,982760.0,14760.0
2023-05-02 00:00:00+00:00,959580.0,982760.0,949920.0,949000.0,10580.0
2023-05-01 00:00:00+00:00,996000.0,996000.0,948000.0,997640.0,1640.0
2023-04-30 00:00:00+00:00,998960.0,1014100.0,990020.0,997900.0,1060.0
2023-04-29 00:00:00+00:00,995000.0,999900.0,989900.0,992000.0,3000.0
2023-04-28 00:00:00+00:00,1008180.0,1010760.0,992000.0,1016600.0,8420.0
2023-04-27 00:00:00+00:00,996700.0,1016600.0,980000.0,975940.0,20760.0
2023-04-26 00:00:00+00:00,975000.0,1018340.0,935540.0,935540.0,39460.0
2023-04-25 00:00:00+00:00,939500.0,939500.0,933460.0,949680.0,10180.0
2023-04-24 00:00:00+00:00,958280.0,958280.0,930600.0,943860.0,14420.0
2023-04-23 00:00:00+00:00,950380.0,951560.0,942320.0,952920.0,2540.0
2023-04-22 00:00:00+00:00,936000.0,952920.0,933700.0,936000.0,0.0
2023-04-21 00:00:00+00:00,968500.0,968600.0,936000.0,969000.0,500.0
2023-04-20 00:00:00+00:00,990140.0,1002660.0,965000.0,994280.0,4140.0
2023-04-19 00:00:00+00:00,1033860.0,1035000.0,989860.0,1013000.0,20860.0
2023-04-18 00:00:00+00:00,1006100.0,1034980.0,1001900.0,1002000.0,4100.0
2023-04-17 00:00:00+00:00,1019340.0,1025020.0,1002000.0,1027080.0,7740.0
2023-04-16 00:00:00+00:00,1015000.0,1030740.0,950000.0,1030740.0,15740.0
2023-04-15 00:00:00+00:00,1030000.0,1030840.0,1020000.0,1018600.0,11400.0
2023-04-14 00:00:00+00:00,1034780.0,1045000.0,920000.0,1029760.0,5020.0
2023-04-13 00:00:00+00:00,1014180.0,1037900.0,1009600.0,1014180.0,0.0
2023-04-12 00:00:00+00:00,1030360.0,1035900.0,1014180.0,1027800.0,2560.0
2023-04-11 00:00:00+00:00,995860.0,1035000.0,995860.0,997520.0,1660.0
2023-04-10 00:00:00+00:00,969900.0,1000300.0,961880.0,968000.0,1900.0
2023-04-09 00:00:00+00:00,958360.0,968000.0,946780.0,948660.0,9700.0
2023-04-08 00:00:00+00:00,958460.0,963460.0,948300.0,953000.0,5460.0
2023-04-07 00:00:00+00:00,958120.0,958120.0,950020.0,948000.0,10120.0
2023-04-06 00:00:00+00:00,955620.0,959860.0,948000.0,960000.0,4380.0
2023-04-05 00:00:00+00:00,968000.0,971000.0,948000.0,955020.0,12980.0
2023-04-04 00:00:00+00:00,953500.0,969020.0,952560.0,954000.0,500.0
2023-04-03 00:00:00+00:00,965500.0,975000.0,936480.0,965500.0,0.0
2023-04-02 00:00:00+00:00,975000.0,975000.0,959240.0,975860.0,860.0
2023-04-01 00:00:00+00:00,975000.0,976480.0,963380.0,975000.0,0.0
2023-03-31 00:00:00+00:00,963020.0,977580.0,942820.0,962120.0,900.0
2023-03-30 00:00:00+00:00,972240.0,993520.0,950000.0,968500.0,3740.0
2023-03-29 00:00:00+00:00,933460.0,975360.0,933460.0,933460.0,0.0
2023-03-28 00:00:00+00:00,933940.0,933960.0,916400.0,937440.0,3500.0
2023-03-27 00:00:00+00:00,956840.0,960680.0,925000.0,956820.0,20.0
2023-03-26 00:00:00+00:00,951740.0,960000.0,951740.0,937760.0,13980.0
2023-03-25 00:00:00+00:00,944400.0,953940.0,937100.0,937100.0,7300.0
2023-03-24 00:00:00+00:00,962000.0,985460.0,937100.0,972860.0,10860.0
2023-03-23 00:00:00+00:00,938000.0,982780.0,935320.0,940440.0,2440.0
2023-03-22 00:00:00+00:00,962500.0,988140.0,920000.0,961560.0,940.0
2023-03-21 00:00:00+00:00,949720.0,975500.0,944700.0,945980.0,3740.0
2023-03-20 00:00:00+00:00,945920.0,967780.0,929000.0,960000.0,14080.0
2023-03-19 00:00:00+00:00,920180.0,960000.0,916580.0,935100.0,14920.0
2023-03-18 00:00:00+00:00,923700.0,936540.0,908320.0,929680.0,5980.0
2023-03-17 00:00:00+00:00,866940.0,940080.0,865000.0,864720.0,2220.0
2023-03-16 00:00:00+00:00,841000.0,864720.0,838340.0,844960.0,3960.0
2023-03-15 00:00:00+00:00,850700.0,860940.0,832140.0,850580.0,120.0
2023-03-14 00:00:00+00:00,831280.0,904600.0,822160.0,831280.0,0.0
2023-03-13 00:00:00+00:00,758160.0,839020.0,754380.0,754600.0,3560.0
2023-03-12 00:00:00+00:00,709000.0,760460.0,708000.0,696020.0,12980.0
2023-03-11 00:00:00+00:00,723340.0,723340.0,690660.0,691900.0,31440.0
2023-03-10 00:00:00+00:00,719240.0,720520.0,691900.0,718500.0,740.0
2023-03-09 00:00:00+00:00,760020.0,766620.0,705260.0,764400.0,4380.0
2023-03-08 00:00:00+00:00,776640.0,776640.0,763900.0,769520.0,7120.0
2023-03-07 00:00:00+00:00,769860.0,770400.0,769520.0,769520.0,340.0
2023-03-06 00:00:00+00:00,775880.0,775880.0,769520.0,780300.0,4420.0
2023-03-05 00:00:00+00:00,775000.0,786560.0,772540.0,770000.0,5000.0
2023-03-04 00:00:00+00:00,779540.0,785940.0,764020.0,770000.0,9540.0
2023-03-03 00:00:00+00:00,814000.0,814000.0,770000.0,813980.0,20.0
2023-03-02 00:00:00+00:00,822740.0,822740.0,810000.0,814100.0,8640.0
2023-03-01 00:00:00+00:00,819320.0,829880.0,814100.0,817040.0,2280.0
2023-02-28 00:00:00+00:00,825540.0,825600.0,815600.0,822540.0,3000.0
2023-02-27 00:00:00+00:00,820280.0,828820.0,813920.0,819960.0,320.0
2023-02-26 00:00:00+00:00,814540.0,822440.0,810980.0,805000.0,9540.0
2023-02-25 00:00:00+00:00,814300.0,814300.0,796220.0,807280.0,7020.0
2023-02-24 00:00:00+00:00,832980.0,832980.0,804460.0,833040.0,60.0
2023-02-23 00:00:00+00:00,838000.0,848240.0,821700.0,829980.0,8020.0
